vine	year	px2_cm2	vine_year	species	from_tip	from_base	count	tip_vine	base_vine	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21
483167	2013	13948.005	483167x2013	Vitis_riparia	11	3	13	11x483167	3x483167	1139.667	1068.667	1125.333	1064.333	1119.333	1089	1115.333	1113	1169.25	951.5	1166.5	964.75	1155.25	954.5	1003.75	832.25	1008.5	840	996.75	842.5	728.333	953.333	741	957.5	733.5	967.833	1556.333	682.667	1301.333	386.667	1265.333	434.5	1073.667	215.333	533	263.667	673	587	467.5	582	247.5	708.75
483167	2013	13948.005	483167x2013	Vitis_riparia	12	2	13	12x483167	2x483167	1074.333	2573.333	1062.333	2566.333	1063.333	2553	1077	2537	1025.5	2636	1033	2628.75	1024	2625.25	861.25	2582.5	871	2582.5	867.75	2573.75	744.833	2312.833	749.5	2322.667	757.167	2312.333	1038.5	2902.5	733.25	2933	736.75	2883.25	504.25	2799.25	326.5	2418.75	518.75	2395.25	349.75	2207.083	292.5	1964
483167	2013	13948.005	483167x2013	Vitis_riparia	13	1	13	13x483167	1x483167	975.75	3700.5	971.5	3692.5	957.75	3696.25	945.5	3705.75	1027.833	3655.667	1024.5	3663.333	1019.667	3654.5	973.833	3547.667	975.333	3555.833	967.667	3553.167	796.333	3502.333	800.5	3506.167	794	3510	1215.333	3612	1135.5	3370.25	1093.25	3398	1038	3302	908.167	3230.667	851.75	3418	692	3342.25	519.5	3361.5
483168	2013	13948.005	483168x2013	Vitis_riparia	1	13	13	1x483168	13x483168	3079.333	584.667	3074.833	575.833	3062.167	575.333	3047.5	576	3098.875	572.625	3092	577.5	3090.25	568.25	3087.333	527.333	3086	536.083	3076.25	529.583	3064.417	458.083	3067	473.333	3050.75	467.5	3192.75	569.75	3191.25	474	3179.5	491	3176	472	3155.25	330	3122.333	386.333	3121.167	337.5	3059.333	162.5
483168	2013	13948.005	483168x2013	Vitis_riparia	2	12	13	2x483168	12x483168	3012.5	1370.5	3016.25	1358.25	3029	1356.5	3045.5	1358.75	2983.5	1350	2994.25	1360	2995.5	1346	2977.25	1271	2980.75	1281.25	2990.5	1274	3038.333	1227.667	3036.333	1237.667	3051.167	1236.5	2835.333	1356	2794	1192	2846	1230.333	2817.667	1153	2898.667	987	2924	1075	2935.667	986.333	3104.5	789.5
483168	2013	13948.005	483168x2013	Vitis_riparia	3	11	13	3x483168	11x483168	2909	2294.667	2911.667	2283	2893.333	2284.667	2873.333	2285	2966.75	2279	2956.75	2286.25	2955.75	2274.5	2997	2169.667	2992.667	2177	2985.333	2168.5	2910.833	2098.333	2910.167	2110.833	2894.167	2104.167	3188.333	2327	3279.333	2131	3197	2154	3276	2034.833	3170	1746	3118.5	1892.5	3108	1770	2805.5	1500.5
483168	2013	13948.005	483168x2013	Vitis_riparia	4	10	13	4x483168	10x483168	2925.5	3756	2919	3745	2902.5	3741	2881.5	3745	3009.667	3735	2998	3739.667	2999.333	3726.333	3029.5	3572	3025.75	3581.5	3016.25	3573.5	2871.75	3474.5	2875	3486	2858.25	3484.5	3350	3857.333	3484	3500.5	3354.25	3528.25	3466.333	3314	3224.5	2829	3139.667	3061.333	3065.333	2886	2805	2500.333
483168	2013	13948.005	483168x2013	Vitis_riparia	5	9	13	5x483168	9x483168	1056.333	1701.333	1050.667	1689.667	1074	1685.667	1098.667	1686	944.5	1704.25	956	1709.25	955.5	1694	875.5	1401.833	878.167	1408.333	884.5	1402.333	1125	1256.75	1123	1270.25	1138.75	1267	419	1916.5	274.5	1318.5	424.5	1331	359.333	1071	690	488.5	779.5	717.5	907.333	516.333	1312.25	205.25
483168	2013	13948.005	483168x2013	Vitis_riparia	6	8	13	6x483168	8x483168	1233.667	3863.667	1226.333	3849	1236.333	3837.333	1269.333	3833	1111.333	3903.667	1122	3904.667	1117	3893.333	999.75	3665.375	1004.875	3674	1011.5	3664.125	1165.25	3412	1167.25	3425.25	1182.25	3417	640	4223.5	349.5	3722.5	499	3695.667	347	3452.667	441	2735	687.5	2953	726	2764.333	1085	2244.667
483168	2013	13948.005	483168x2013	Vitis_riparia	7	7	13	7x483168	7x483168	2643.667	1659	2637.667	1646.333	2649.333	1631.667	2671.333	1630	2509.25	1682.5	2521.5	1685.25	2518	1672	2378	1380.5	2383.125	1389.75	2390.375	1381.125	2628.667	1200.5	2627.333	1212.5	2643.833	1209.833	1929.5	1913	1683	1386.333	1822.333	1351.667	1762	1067	2025	446	2198.667	654.667	2285	432	2733	83.5
483168	2013	13948.005	483168x2013	Vitis_riparia	8	6	13	8x483168	6x483168	1989.333	3543.333	1995.667	3532	1986.333	3517.667	1965.667	3511.667	2102	3595.75	2089.5	3592	2096.5	3583.5	2283.5	3380	2276.5	3387	2272.75	3376.25	2097	3181.5	2096	3192.5	2081.75	3186.5	2488	3969	2895.333	3529.667	2732	3485.333	2872.5	3305.5	2808	2606	2570	2793.5	2425.333	2491	2002	2291.5
483168	2013	13948.005	483168x2013	Vitis_riparia	9	5	13	9x483168	5x483168	844.667	1326.333	843.333	1312	842	1285	825	1286.333	920.5	1334.75	906.75	1336	912.75	1325.5	968.667	1185.167	965.833	1193.167	958.333	1185.333	893.25	927	893.25	942.25	879.5	934.5	1319.5	1524	1452	1150.5	1345	1136	1402.333	875.333	1281	469	1202	641	1124	478	950	71
483168	2013	13948.005	483168x2013	Vitis_riparia	10	4	13	10x483168	4x483168	662.667	2183.667	666.333	2175.333	652	2169	638.667	2165	700.167	2202	693	2200.333	698.667	2194.167	788.375	2114.75	779.125	2121.625	778.375	2111.5	708.917	1982.5	705.083	1993.25	697.583	1985.917	807	2428.333	1090	2198.667	1036	2184.667	1125.25	2083.5	1067.25	1778.5	910.667	1828.667	912.333	1795.333	793.333	1486.333
483168	2013	13948.005	483168x2013	Vitis_riparia	11	3	13	11x483168	3x483168	532.25	3319.25	530.75	3309.25	543.5	3305.5	562.25	3307.25	451.125	3325.125	455.5	3325.5	453.5	3321.875	435.833	3179.333	439	3185.833	444	3180.167	548	3004.833	547.833	3011.5	554.5	3010.333	233.333	3423.333	169	3081	226.5	3105.5	169	3059	207	2712.5	357	2812.333	354.333	2706.333	526	2429
483168	2013	13948.005	483168x2013	Vitis_riparia	12	2	13	12x483168	2x483168	999.25	3944.5	1003.75	3937.75	994.5	3932	985.25	3925.75	1028.5	3972	1023	3968.75	1027.25	3965	1069.833	3914.667	1065	3919.333	1063.5	3912.167	1027	3841.833	1025	3848.5	1019.333	3843.167	1131	4111.667	1271.667	3974.667	1237.333	3961	1282.25	3875.5	1187	3662.333	1134.75	3724.75	1102	3671.5	976.667	3645.333
483168	2013	13948.005	483168x2013	Vitis_riparia	13	1	13	13x483168	1x483168	341.75	4206	341.25	4200.25	349	4199	359.25	4202	332	4206.25	336.75	4207.125	335.25	4200.75	326.833	4174.667	329	4179.333	333	4175.167	358.5	4147.333	357.167	4153.833	364.833	4151.833	268.5	4234	248	4173	262.5	4166	255.25	4123.75	303	4071	322.333	4086.667	337.333	4073.667	367.25	4043
483169	2013	13948.005	483169x2013	Vitis_riparia	1	14	14	1x483169	14x483169	3256.75	367.75	3256	358.5	3263.25	351	3276.75	350.75	3233.5	366.5	3241.75	367.25	3238.25	360	3229.25	326.75	3232.75	332	3236.25	325.75	3257.75	286.75	3257.375	293.125	3269	290.125	3171.333	391.333	3144	322.333	3159.167	334.833	3134.25	295.25	3121.75	179	3186.667	220.667	3187.167	180.833	3257.667	129.667
483169	2013	13948.005	483169x2013	Vitis_riparia	2	13	14	2x483169	13x483169	3214.25	820.25	3215	811	3223.75	804.75	3237.5	802.75	3185.375	812.875	3192	816.75	3192.375	807.25	3170.667	748	3172.833	754	3178.333	749	3223.667	706.5	3223.167	714.333	3232.833	710.833	3079.5	830	3039	713	3061	733.5	3038	672.667	3100.667	582.667	3129	605.667	3149.333	561	3220.667	548.667
483169	2013	13948.005	483169x2013	Vitis_riparia	3	12	14	3x483169	12x483169	3184.167	1386.833	3177.667	1378	3185.667	1367	3198.167	1359.167	3148.167	1409.667	3156.333	1407.833	3151	1398.667	3069.5	1348.5	3074.833	1353.333	3077.167	1344	3123.5	1265.5	3126.667	1274.667	3138.333	1267.333	3057.667	1529.667	2928.5	1433	2968	1426.5	2937.5	1388.5	2828.333	1164	2928.333	1213.667	2903	1153	2912.667	828
483169	2013	13948.005	483169x2013	Vitis_riparia	4	11	14	4x483169	11x483169	2832.667	2241.333	2827.667	2230.5	2833.833	2219.667	2854	2214.333	2775	2263	2785	2261.75	2779.5	2254.5	2711.167	2167.333	2715	2172.333	2718.833	2162.833	2792	2051.5	2792.75	2058.25	2806.5	2053.25	2641.667	2439.667	2422.75	2263.75	2493	2247.75	2405.667	2148.667	2388	1812	2502.667	1899	2530.333	1816	2490	1389.5
483169	2013	13948.005	483169x2013	Vitis_riparia	5	10	14	5x483169	10x483169	2972.833	3270	2970.667	3259.167	2955.667	3257	2939	3268.833	3066.333	3238.333	3059.833	3243.667	3057.333	3235.333	3005.333	3083.167	3005.333	3089.333	2996.5	3086.167	2819	3079.5	2826.833	3086.833	2813.5	3092.667	3309	3198	3288.5	2911	3255.25	2950	3234.667	2817.667	2939	2513.5	2897.333	2672.333	2802.667	2600.333	2353	2356
483169	2013	13948.005	483169x2013	Vitis_riparia	6	9	14	6x483169	9x483169	1714	4302.5	1708.75	4288.25	1718	4278.5	1744.25	4278.25	1609	4325.5	1619.333	4325.5	1614.5	4318	1549.5	4136.625	1552.125	4141.25	1557.625	4136	1739.667	4025.167	1738.833	4033.667	1751.167	4031.5	1267.5	4506.5	1065.5	4164.5	1187.5	4144	1124.333	4010.667	1279.5	3565	1369.5	3650	1455.5	3521	1586.5	3144.5
483169	2013	13948.005	483169x2013	Vitis_riparia	7	8	14	7x483169	8x483169	1410.5	1292	1402	1284.5	1403.5	1269	1417.5	1251.5	1336.667	1383.333	1343.667	1377.333	1335	1371.333	1143.25	1266.25	1149.75	1268.25	1149.25	1259	1193	1025.833	1196.833	1034.333	1206.833	1024	1277.5	1746.5	813.5	1624	864	1548	664	1446.333	347	841	562	902	584	749	701.667	165.333
483169	2013	13948.005	483169x2013	Vitis_riparia	8	7	14	8x483169	7x483169	938	2832.333	932.333	2821.667	937.333	2809.333	954.667	2801.667	899	2854.667	909.333	2852	902	2844.333	712.667	2691	716	2695.667	723	2687.333	868.5	2517.5	867.667	2524.167	880.667	2521.333	556	3140.333	284.667	2831.667	373	2776	257.667	2636	269.5	2175.5	443.5	2233.5	454	2067.667	498	1669.5
483169	2013	13948.005	483169x2013	Vitis_riparia	9	6	14	9x483169	6x483169	2822.25	1240.25	2819.25	1226.25	2828	1215.25	2845.25	1215	2750.167	1268	2760.5	1265.833	2753.667	1257	2610.25	1097.75	2613.75	1103.75	2619.5	1095	2765.667	932.5	2765.667	944.333	2777.833	939.5	2419.5	1487	2252	1119	2294.5	1150.5	2220	946.5	2305	498.5	2436.333	598.333	2502	423.5	2772.333	80.667
483169	2013	13948.005	483169x2013	Vitis_riparia	10	5	14	10x483169	5x483169	2679.75	2517.25	2682.75	2506	2669.75	2496.75	2654	2497	2741.333	2534	2734.5	2533.167	2738.333	2526.167	2817.167	2379.167	2813.5	2384.917	2809	2378.833	2677.5	2243.5	2679.583	2252.167	2670.375	2248.25	2956	2706	3195	2385	3119	2374	3146	2173.5	2956.5	1822.5	2848.667	1949	2790	1844	2405.75	1692
483169	2013	13948.005	483169x2013	Vitis_riparia	11	4	14	11x483169	4x483169	2593.667	3736	2591.667	3726.333	2603.333	3719.667	2628.667	3721	2551.5	3743.167	2557.5	3743.167	2554.833	3737.167	2489	3620.083	2492.917	3625.583	2496	3619.917	2613	3510.5	2612.125	3516.625	2621.625	3514.75	2384	3879	2175	3654	2227.667	3633.667	2164.667	3475	2235.5	3136	2357.75	3252.5	2346.167	3139.5	2402.667	2854.667
483169	2013	13948.005	483169x2013	Vitis_riparia	12	3	14	12x483169	3x483169	1167.75	728.75	1169.5	722.5	1159.625	719.375	1142.25	720.75	1221.167	743.833	1213.167	744.333	1216.833	738.167	1243.75	654.75	1238.5	661.75	1235.375	655.25	1137.833	593.333	1140.667	599.667	1129	598.833	1366.333	821.333	1483	640	1439.667	640.667	1463.5	517	1348	302.5	1265.5	395.5	1229	321	983.333	185.667
483169	2013	13948.005	483169x2013	Vitis_riparia	13	2	14	13x483169	2x483169	1103.25	1662.25	1102	1655.5	1107.5	1648.25	1125.25	1648.25	1056.75	1670.875	1064.875	1671.875	1061.5	1665.75	1037.25	1581.25	1038.75	1587.375	1043.75	1582.125	1122.625	1495.875	1121.875	1504	1132	1500.875	934.667	1747.667	816.5	1535.5	863	1547	830	1487.667	904.667	1256.667	975	1332.75	991.75	1273	1094	1123.667
483169	2013	13948.005	483169x2013	Vitis_riparia	14	1	14	14x483169	1x483169	1149.333	2369.333	1150.333	2361.5	1143.167	2355.333	1129.167	2354	1176	2380.833	1169.167	2378.5	1173.833	2374.167	1202.5	2318.833	1197.333	2323.5	1196.333	2317.833	1140.5	2270.375	1141	2275.125	1134.375	2273.25	1256.667	2469.667	1355.333	2371	1331.667	2356	1359.333	2290.667	1307	2136.333	1252	2161.667	1232.667	2127	1131.75	2042.75
483170	2013	13948.005	483170x2013	Vitis_riparia	1	11	11	1x483170	11x483170	3284.5	502	3281.5	492.5	3292.5	488.5	3307	488.5	3256	497.5	3262.25	499.25	3260	491.5	3244	451	3247.25	457.25	3253	449.5	3281	411.333	3282	419.5	3292.667	414.833	3175	539	3132	445	3151	456.75	3133.667	398	3131.5	231	3193.5	333	3193	287.5	3289.5	123
483170	2013	13948.005	483170x2013	Vitis_riparia	2	10	11	2x483170	10x483170	3178	1183.333	3174	1171.667	3181.333	1164.333	3196.333	1161.333	3132	1181	3141.667	1184	3138.333	1173	3109.5	1116.333	3113.667	1122.5	3121.333	1112.833	3134.75	1026.25	3137.125	1037.625	3149.333	1028.917	2988.5	1274.5	2908.333	1108.667	2945	1123.667	2907.333	1049.667	2859.333	870.667	2992.167	927.333	2968.5	855.5	3083.75	579.75
483170	2013	13948.005	483170x2013	Vitis_riparia	3	9	11	3x483170	9x483170	3032.5	2031.25	3028.75	2019.25	3036.25	2008.5	3050.75	2004	2966.833	2038.667	2977	2040	2972.333	2029	2917.125	1922.375	2921.125	1927.875	2926.875	1919.5	2998.375	1833.375	2999.25	1843.375	3012.875	1838.125	2766.25	2141.5	2645	1913.333	2709.75	1945	2639.5	1852	2724.667	1538	2795.667	1665.667	2796.333	1575.667	2887	1283.667
483170	2013	13948.005	483170x2013	Vitis_riparia	4	8	11	4x483170	8x483170	2846.667	3204	2842.667	3193.333	2851	3181.25	2869.75	3176.5	2733.167	3211	2745.5	3214.5	2742.167	3202.667	2711	3065.75	2717.5	3075.5	2723.75	3063.75	2770.333	2895.833	2772.667	2907.833	2784.5	2900.333	2481.667	3373.667	2321.333	3084	2409	3108.5	2297.667	2993.333	2245	2523.333	2440	2650	2425	2537	2431	2145
483170	2013	13948.005	483170x2013	Vitis_riparia	5	7	11	5x483170	7x483170	1912.25	4446.5	1908.25	4433.25	1918.25	4419.5	1940	4414	1771.833	4481.167	1783.833	4481	1777.5	4468.667	1683.167	4263.333	1691.667	4271.667	1695.167	4257.333	1865.5	4071.875	1865.125	4082.875	1880.25	4079	1457.667	4777.333	1164.5	4333.5	1268	4348.667	1156.5	4139.5	1173	3472	1464	3669	1507	3530	1962.75	3188
483170	2013	13948.005	483170x2013	Vitis_riparia	6	6	11	6x483170	6x483170	1971.667	1318.667	1958.667	1308.667	1960.333	1295.667	1972.667	1279.667	1892.667	1433.667	1903	1424	1888	1417	1662.5	1329	1672.833	1328.167	1667.167	1318.333	1632.833	1046.167	1639.167	1053.833	1645.833	1041.5	1876	1919	1379	1782	1414.5	1710	1176	1671.5	702	1192	907	1140	854.667	993.333	620.667	356.667
483170	2013	13948.005	483170x2013	Vitis_riparia	7	5	11	7x483170	5x483170	1167.667	2827.667	1162.333	2815.667	1169.333	2802.667	1187.667	2795.333	1061.75	2874.75	1074.75	2870.25	1065.75	2862.25	877.25	2701	887.5	2708.25	888	2695.75	955	2423.5	956	2432.333	969.333	2425.333	881.5	3336.5	363.333	2968.667	444.5	2921	253	2720.5	204	2067	488.333	2231.333	446	2089.5	695	1516.667
483170	2013	13948.005	483170x2013	Vitis_riparia	8	4	11	8x483170	4x483170	2653.667	1428.333	2658.667	1413.667	2629	1411	2603.333	1413	2738	1442.75	2727.5	1443.5	2732.25	1427.75	2857.25	1229.25	2851	1238.75	2844.25	1227.75	2737	908.25	2738.5	917.75	2727	915.75	3193	1683.333	3384.5	1236.5	3276	1249.5	3379.333	986.667	3177	505	2920.5	852.5	2988	512.333	2685	129.667
483170	2013	13948.005	483170x2013	Vitis_riparia	9	3	11	9x483170	3x483170	2740	3217.333	2736.333	3208.333	2743.667	3195	2772.333	3190.333	2669.25	3236.75	2678.5	3234.75	2672.5	3227.5	2566.75	3062.5	2572.75	3072	2577	3061.75	2691	2837.833	2691.5	2846.667	2703.5	2842	2438.5	3480.5	2143	3166.5	2271.5	3129.5	2151	2905.5	2249	2494.667	2480.333	2696.333	2497	2447	2699.333	2207
483170	2013	13948.005	483170x2013	Vitis_riparia	10	2	11	10x483170	2x483170	814.667	1268.167	816.333	1256.833	830	1250	848.667	1250.167	774.25	1279.25	783.25	1277.5	778.25	1270.25	725.333	1168	729.833	1176.833	734.667	1169.667	856.125	1035.75	854.875	1042.625	862.5	1039.875	599.333	1476.333	481	1207.5	520.5	1190	471.5	1050	586.667	824.667	698	915	712.333	782.333	829.333	650.667
483170	2013	13948.005	483170x2013	Vitis_riparia	11	1	11	11x483170	1x483170	876	2429.5	873.75	2421.75	882	2412	895	2407	822.167	2442	829.333	2441.5	825.167	2436.833	753	2360.5	759	2366	762.5	2358.75	849.25	2273.25	849.25	2280	855	2277.25	667.667	2554.333	523	2427.667	565	2395	528.5	2331.5	565.5	2106.25	687.333	2151.5	710.25	2099.25	818.25	2039
483171	2013	13948.005	483171x2013	Vitis_riparia	1	14	14	1x483171	14x483171	3293.5	462.5	3286.75	456.25	3284	445.25	3293.5	435	3273.667	476.167	3280.667	473	3274.833	466.833	3224.833	453	3232	454.667	3229.833	443.667	3213.75	396.25	3219.5	403.5	3226	390	3211.5	588	3112	540.833	3139.333	528.333	3097.667	515	2989.333	398.333	3076	414.667	3032.5	365.5	2965	205.333
483171	2013	13948.005	483171x2013	Vitis_riparia	2	13	14	2x483171	13x483171	3269	1130.25	3259.25	1126	3256	1116	3262.25	1102.5	3248.5	1162	3256	1153.5	3246.5	1150.75	3179.333	1147	3188.833	1146.333	3182.5	1134.667	3127.5	1069.167	3136	1075	3138.167	1060.833	3229.667	1310	3073.667	1300.667	3093.333	1285.667	2971	1256	2887	1111	2960.5	1143	2884	1098.5	2745	873
483171	2013	13948.005	483171x2013	Vitis_riparia	3	12	14	3x483171	12x483171	3155.667	1948.667	3146.333	1942	3141.333	1930	3150.667	1914.333	3133	1993.5	3141.75	1984.5	3131	1980.5	3008	1969.667	3017.667	1970	3012.167	1957.167	2976.333	1840.5	2984.833	1846.167	2985.167	1831	3117.5	2214.25	2862.667	2186.333	2901.333	2154.667	2755.75	2146.5	2583	1924.5	2730.5	1924	2633	1858	2500.5	1518
483171	2013	13948.005	483171x2013	Vitis_riparia	4	11	14	4x483171	11x483171	2983.333	3157.667	2969	3148.333	2966.667	3129.333	2981	3112.333	2950.5	3208	2962.5	3197.75	2947	3190.25	2810.75	3171.25	2822.75	3173.75	2817	3158.5	2788.167	2992.833	2794.833	3000.833	2801.833	2985.167	2929.5	3543	2576.667	3495.333	2611	3462.667	2482.667	3441.333	2162.333	3089.667	2340.333	3102.667	2255	2995.5	2215.5	2505
483171	2013	13948.005	483171x2013	Vitis_riparia	5	10	14	5x483171	10x483171	1854	4173.333	1836	4161.333	1831.333	4144	1840.667	4122.667	1819.333	4253.333	1828.667	4242	1813.333	4238.667	1604	4206	1614	4205.5	1608.5	4194.5	1551	3983.5	1561	3992	1564.25	3975.75	1832.333	4645.667	1363.333	4642	1412.667	4568	1226	4539	896.333	4193.333	1062.5	4124.5	966.5	3985	836	3518
483171	2013	13948.005	483171x2013	Vitis_riparia	6	9	14	6x483171	9x483171	1846.333	972.667	1824	971	1811	953.333	1816.667	929.333	1849.333	1061.667	1851.333	1046	1832	1050.667	1599.333	1072	1614	1069	1605	1056	1500.667	829.333	1511.667	835.333	1511.333	816	2103	1449	1509.667	1631	1515	1512.5	1192	1519	757	1038.333	934	982	839.333	915.667	740	401
483171	2013	13948.005	483171x2013	Vitis_riparia	7	8	14	7x483171	8x483171	1375.333	2665.667	1359.333	2662	1349.333	2645.333	1362	2619.667	1334	2762.667	1340.333	2756	1329.333	2750.333	1155.5	2699.25	1166.75	2699.25	1161.75	2685	1049.667	2456.333	1058	2462.167	1061.833	2445	1443.5	3165	859.667	3222.667	897.667	3112	726.333	3050	296	2630	448	2585	374	2452	218	1964.667
483171	2013	13948.005	483171x2013	Vitis_riparia	8	7	14	8x483171	7x483171	2962	1164.667	2943.333	1153.333	2941.333	1132.667	2959	1112.333	2904.667	1262.333	2913.667	1250	2897.667	1245.667	2638.5	1173	2649	1176	2647.5	1160.5	2665.333	897.333	2672.333	908.333	2683	892.333	2932	1768	2267	1628	2287.5	1556.5	2070	1411	1757	859	1948	857	1958.5	673.5	2068	77
483171	2013	13948.005	483171x2013	Vitis_riparia	9	6	14	9x483171	6x483171	2848.25	3018.25	2834.5	3004	2832.75	2985.25	2852.5	2969.25	2820	3038.5	2833.75	3033.75	2821.25	3019.5	2586.5	2941.5	2599	2947	2597	2931	2583.667	2664	2589	2673.667	2598.333	2662.667	2624.5	3551	2126.667	3270.667	2180.667	3220	2027.333	3045	1830	2619	2021.5	2559.5	1987.5	2390.5	1979	1944
483171	2013	13948.005	483171x2013	Vitis_riparia	10	5	14	10x483171	5x483171	1979.333	4201.667	1963.667	4195.333	1961.333	4172.667	1971.667	4148.667	1935.25	4273.25	1947.75	4260.75	1931.5	4253.5	1739	4216.5	1749.75	4218	1746	4205.25	1723.667	3982.667	1730.667	3990.667	1738.333	3978	1892	4728	1429.667	4628.667	1463.667	4543	1257	4451.667	917	3934	1309	3957	1129	3715	1277	3197.333
483171	2013	13948.005	483171x2013	Vitis_riparia	11	4	14	11x483171	4x483171	1005.333	1050	1007.333	1035.333	984.333	1024.667	960.333	1029.667	1057.5	1063	1046.25	1063.75	1051.5	1051	1172.333	869.333	1167.667	876	1157.333	863.667	950	679.333	952.333	688.333	938.333	687.333	1430	1244.667	1693.5	980	1588.667	910.667	1661	714.667	1475	135.5	1158	500	1037.333	239.667	603	96
483171	2013	13948.005	483171x2013	Vitis_riparia	12	3	14	12x483171	3x483171	1400.667	2225.667	1389.667	2217	1391.667	2204	1412.333	2187.667	1372	2309	1376.667	2296.333	1364	2295.333	1204.833	2242	1212.5	2243	1209.833	2234.167	1160.333	2002.667	1166.667	2009	1173.333	1997.667	1427.667	2635	973	2587.333	1005.667	2494.667	807.5	2411	577	2003	929.5	2050.5	741	1843	794.667	1569.333
483171	2013	13948.005	483171x2013	Vitis_riparia	13	2	14	13x483171	2x483171	575	3115	578	3101	560.5	3092.5	540.5	3091	641.75	3123.25	633.5	3122.75	636.75	3113	686.75	2993.75	683.25	3001.75	678.25	2994.25	567	2877.333	566	2886.333	558	2882	852	3274.5	1003.333	3002.333	948	2983	974.333	2857.333	855.333	2544.333	697.5	2767	702	2661	524	2518.333
483171	2013	13948.005	483171x2013	Vitis_riparia	14	1	14	14x483171	1x483171	456.667	4216.667	454.667	4206.333	462.667	4192.333	478.667	4188.333	392	4230	402	4229	396	4220	327.5	4145.5	334	4149.75	336.75	4139.75	437	4054	438.25	4060.75	448.5	4054.5	245.333	4368.333	67.667	4181.667	108	4161	85.5	4066.5	133.5	3816.5	258.5	3905	277.5	3859	408.333	3720.333
483172	2013	13948.005	483172x2013	Vitis_riparia	1	15	15	1x483172	15x483172	3299.333	509.667	3298	499.333	3304.333	491.333	3319.667	486	3276.667	507	3283	509.333	3282	499.333	3245.333	461.167	3251.833	466.333	3255.75	454.75	3266	418.5	3268.5	428.25	3281.75	419.5	3209	559	3117.333	466.333	3148.333	474.667	3111.667	428.667	3099.5	275.5	3155	353.5	3141	304.5	3153	120
483172	2013	13948.005	483172x2013	Vitis_riparia	2	14	15	2x483172	14x483172	3277.333	1145.333	3270	1135	3279.667	1130.333	3296.333	1128	3233	1140.667	3243.667	1143.333	3239.667	1134	3199	1082	3204	1087	3207.333	1078	3229.333	1006.667	3233.667	1019.333	3243	1007.333	3133.5	1197.5	3013.333	1107	3065	1109	3018.333	1056.333	2987	850	3063.667	934.333	3030.5	873.5	3047	624.5
483172	2013	13948.005	483172x2013	Vitis_riparia	3	13	15	3x483172	13x483172	3207.5	1901.5	3200.5	1894	3186	1894	3171	1899.5	3251	1867.667	3245.333	1874.667	3240.667	1864.667	3222.75	1780.5	3223.5	1788	3213.5	1784.25	3107	1747.333	3113.667	1755.667	3097.667	1760.667	3417	1848	3425.5	1663.5	3386	1702	3380.5	1580	3244.5	1337.5	3227.667	1491	3151	1425	2872	1178
483172	2013	13948.005	483172x2013	Vitis_riparia	4	12	15	4x483172	12x483172	3081	2846	3077	2832	3061	2829.5	3044.5	2842	3150	2793.667	3145	2802.333	3140.333	2791.667	3096.667	2673	3097.333	2683	3086.333	2678.667	2950	2649.333	2954.333	2658	2938.667	2661.333	3426.333	2771	3353.5	2432	3322.5	2490.5	3268.5	2335	2970	2110	3014.667	2325.333	2948	2191.667	2715	1939
483172	2013	13948.005	483172x2013	Vitis_riparia	5	11	15	5x483172	11x483172	2841	4314	2831	4304	2838.333	4284.667	2860.667	4273.333	2747.75	4375.75	2758	4372	2751.5	4362.25	2606.333	4211.667	2615	4218.667	2617.667	4204.333	2709.25	3994.5	2711	4004.75	2725	3996.5	2516.667	4710.667	2087	4434.5	2197	4381.5	2001.5	4226.5	1936.333	3588	2146.667	3726.333	2167	3534	2393	3015.5
483172	2013	13948.005	483172x2013	Vitis_riparia	6	10	15	6x483172	10x483172	2156.5	1118	2139.5	1112.5	2131	1092.5	2135	1067.5	2101.333	1274	2108	1261.667	2092.333	1261.667	1842.333	1221.667	1854	1221	1847.667	1206.667	1738.333	923.333	1748.667	929.333	1749.667	911.333	2272.333	1722	1628	1813.667	1681	1696	1329.667	1686.333	773	1279	1091.333	1126	934	884	1016	295
483172	2013	13948.005	483172x2013	Vitis_riparia	7	9	15	7x483172	9x483172	1524	3213	1509.5	3205.5	1511	3184.5	1525.5	3159.5	1443	3360.333	1450.333	3349.667	1437	3345.667	1211.333	3225	1224	3228.333	1220.333	3209.333	1178	2907	1187	2918	1192.5	2900	1529	3888	757	3816	814	3719	472	3585	85	2987	348	2905	323	2744	141	2319
483172	2013	13948.005	483172x2013	Vitis_riparia	8	8	15	8x483172	8x483172	2762	1582.5	2750	1569.5	2755.5	1548.5	2774.5	1530	2627.333	1702	2641	1692.333	2627.333	1683.333	2412.667	1512	2424.667	1517	2424	1501.333	2468.667	1192	2474.667	1204	2486.667	1189.333	2624	2252.5	1913.5	2047.5	1979.5	1972.5	1755	1813	1309	1133	1615	1144	1614	869.667	1692	97.333
